 20190710
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3660   15.8286886       16.3462620       15.8206844    
        3720   15.8188524       16.3572006       15.8138409    
        3780   15.8122950       16.3668785       15.8051033    
        3840   15.8101635       16.3751736       15.7951822    
        3900   15.8063936       16.3820229       15.7854633    
        3960   15.8008194       16.3874035       15.7750235    
        4020   15.7996721       16.3916874       15.7639360    
        4080   15.7990160       16.3953304       15.7526188    
        4140   15.7950821       16.3985920       15.7419481    
        4200   15.7890167       16.4014397       15.7322197    
        4260   15.7804918       16.4039288       15.7225685    
        4320   15.7749176       16.4062195       15.7134886    
        4380   15.7709837       16.4085236       15.7055969    
        4440   15.7688522       16.4110966       15.7000914    
        4500   15.7677050       16.4142303       15.6960268    
        4560   15.7678690       16.4182072       15.6927366    
        4620   15.7686882       16.4233112       15.6910133    
        4680   15.7698364       16.4296799       15.6905336    
        4740   15.7686882       16.4372196       15.6908026    
        4800   15.7663937       16.4456558       15.6918039    
        4860   15.7662296       16.4546528       15.6932983    
        4920   15.7647543       16.4639511       15.6948795    
        4980   15.7634430       16.4734058       15.6965122    
        5040   15.7622948       16.4829121       15.6978092    
        5100   15.7621307       16.4922638       15.6983194    
        5160   15.7600002       16.5012035       15.6978340    
        5220   15.7577047       16.5093193       15.6959028    
        5280   15.7560654       16.5161114       15.6927385    
        5340   15.7513113       16.5211964       15.6885281    
        5400   15.7495079       16.5244713       15.6839876    
        5460   15.7483606       16.5261135       15.6791954    
        5520   15.7470493       16.5264225       15.6739740    
        5580   15.7426233       16.5257320       15.6683865    
        5640   15.7363930       16.5243759       15.6619635    
        5700   15.7327871       16.5225143       15.6551685    
        5760   15.7306557       16.5200672       15.6478882    
        5820   15.7327871       16.5168285       15.6395788    
        5880   15.7347546       16.5125523       15.6308699    
        5940   15.7372131       16.5070629       15.6220388    
        6000   15.7344265       16.5003929       15.6132412    
        6060   15.7318029       16.4927521       15.6042938    
        6120   15.7334423       16.4843712       15.5950146    
        6180   15.7318029       16.4754276       15.5860395    
        6240   15.7281971       16.4660130       15.5774536    
        6300   15.7255735       16.4562092       15.5696249    
        6360   15.7221308       16.4462242       15.5627842    
        6420   15.7162294       16.4363632       15.5570803    
        6480   15.7119675       16.4269695       15.5528669    
        6540   15.7072134       16.4183559       15.5497847    
        6600   15.7034426       16.4106960       15.5474176    
        6660   15.6972132       16.4040451       15.5459881    
        6720   15.6880331       16.3983212       15.5454054    
        6780   15.6803274       16.3934422       15.5455532    
        6840   15.6698360       16.3893394       15.5464315    
        6900   15.6601639       16.3859997       15.5478344    
        6960   15.6539345       16.3834534       15.5495872    
        7020   15.6483603       16.3815422       15.5514050    
        7080   15.6454096       16.3799858       15.5531416    
        7140   15.6404915       16.3784790       15.5548601    
        7200   15.6352463       16.3768349       15.5569668    
        7260   15.6286888       16.3749790       15.6173067    
        7320   15.6236067       16.3730736       15.6132917    
        7380   15.6188526       16.3714008       15.6100292    
        7440   15.6145897       16.3700867       15.6074495    
        7500   15.6068850       16.3691978       15.6057701    
        7560   15.5983610       16.3687859       15.6049566    
        7620   15.5904922       16.3688011       15.6052952    
        7680   15.5818033       16.3692684       15.6064405    
        7740   15.5749178       16.3702812       15.6087055    
        7800   15.5726233       16.3720512       15.6115532    
        7860   15.5703278       16.3746071       15.6152039    
        7920   15.5660658       16.3778763       15.6196823    
        7980   15.5603275       16.3816795       15.6239100    
        8040   15.5595083       16.3857861       15.6282082    
        8100   15.5585241       16.3899593       15.6323042    
        8160   15.5552464       16.3940411       15.6360340    
        8220   15.5518036       16.3978596       15.6395350    
        8280   15.5457373       16.4012661       15.6420593    
        8340   15.5368853       16.4042416       15.6439171    
        8400   15.5291805       16.4066792       15.6450872    
        8460   15.5227871       16.4084263       15.6457806    
        8520   15.5144262       16.4093666       15.6457510    
        8580   15.5059013       16.4094849       15.6451588    
        8640   15.4978685       16.4088726       15.6439991    
        8700   15.4899998       16.4076672       15.6423531    
