 20190103
 Seconds  Measures(WD-m/s_VX)  Measures(WD-m/s_VY)  Meso-NH(WD-m/s_VX)  Meso-NH(WD-m/s_VY)  FORECAST_AR(WD-m/s_VX)  FORECAST_AR(WD-m/s_VY)
        3600   5.71666288      -1.86081851       6.39039612     -0.398421228       5.18536377     -0.821280956    
        3660   5.72080040      -1.84072268       6.38596916     -0.382076770       5.18536377     -0.821280956    
        3720   5.70262623      -1.79348040       6.38180685     -0.365735561       5.18536377     -0.821280956    
        3780   5.67380428      -1.77455389       6.37864542     -0.350995988       5.18536377     -0.821280956    
        3840   5.63854170      -1.75739932       6.37681198     -0.340838850       5.18536377     -0.821280956    
        3900   5.62300110      -1.70608199       6.37654066     -0.337822795       5.18536377     -0.821280956    
        3960   5.60956621      -1.66633213       6.37949610     -0.342652619       5.18536377     -0.821280956    
        4020   5.59128714      -1.64239216       6.38807106     -0.355244547       5.18536377     -0.821280956    
        4080   5.57863808      -1.62109554       6.40368605     -0.373974830       5.18536377     -0.821280956    
        4140   5.56760931      -1.59409022       6.42552614     -0.394935489       5.18536377     -0.821280956    
        4200   5.59413910      -1.58417284       6.45042133     -0.414491594       5.18536377     -0.821280956    
        4260   5.58681488      -1.58141422       6.47573233     -0.431744069       5.18536377     -0.821280956    
        4320   5.59422731      -1.56386626       6.50066423     -0.448461413       5.18536377     -0.821280956    
        4380   5.55332327      -1.53433192       6.52420473     -0.468035698       5.18536377     -0.821280956    
        4440   5.53631449      -1.49918282       6.54407597     -0.494187713       5.18536377     -0.821280956    
        4500   5.54059553      -1.43628716       6.55691528     -0.528832138       5.18536377     -0.821280956    
        4560   5.52009392      -1.40580356       6.56112099     -0.569624960       5.18536377     -0.821280956    
        4620   5.53266764      -1.38172305       6.55955219     -0.610843599       5.18536377     -0.821280956    
        4680   5.55620480      -1.35481131       6.55739307     -0.646766961       5.18536377     -0.821280956    
        4740   5.53591824      -1.34294248       6.55712366     -0.673621058       5.18536377     -0.821280956    
        4800   5.53263426      -1.30616164       6.55802917     -0.691202462       5.18536377     -0.821280956    
        4860   5.53859520      -1.24820292       6.55774975     -0.702665269       5.18536377     -0.821280956    
